Date,shares,TotalM,Open,High,Low,Close,Diff,Count
2017/03/02,0,0,---,---,---,---,---,0
2017/03/03,3000,3550,1.19,1.19,1.18,1.18,-0.02,2
2017/03/06,6000,7030,1.18,1.18,1.17,1.17,-0.01,2
2017/03/07,7000,8190,1.17,1.17,1.17,1.17,0.00,2
2017/03/08,0,0,---,---,---,---,---,0
2017/03/09,1000,1210,1.21,1.21,1.21,1.21,0.04,1
2017/03/10,16000,19680,1.18,1.24,1.18,1.22,0.01,3
2017/03/13,20000,23200,1.18,1.18,1.14,1.14,-0.08,3
2017/03/14,17000,19350,1.15,1.15,1.13,1.13,-0.01,4
2017/03/15,0,0,---,---,---,---,---,0
2017/03/16,9000,9990,1.11,1.11,1.11,1.11,-0.02,4
2017/03/17,17000,17670,1.07,1.07,1.01,1.04,-0.07,5
2017/03/20,10000,10700,1.07,1.07,1.07,1.07,0.03,2
2017/03/21,0,0,---,---,---,---,---,0
2017/03/22,0,0,---,---,---,---,---,0
2017/03/23,15000,15850,1.05,1.06,1.05,1.06,-0.04,2
2017/03/24,0,0,---,---,---,---,---,0
2017/03/27,0,0,---,---,---,---,---,0
2017/03/28,479000,519650,1.07,1.11,1.07,1.11,0.05,6
2017/03/29,469000,515200,1.08,1.11,1.07,1.08,-0.03,6
2017/03/30,15000,15900,1.05,1.08,1.05,1.08,0.00,2
2017/03/31,4000,4280,1.07,1.07,1.07,1.07,-0.01,1
2017/04/05,24000,24540,1.05,1.05,1.00,1.00,-0.07,3
2017/04/06,5000,5200,1.04,1.04,1.04,1.04,0.04,1
2017/04/07,72000,71310,0.99,1.01,0.97,0.97,-0.07,7
2017/04/10,24000,23800,0.98,1.00,0.98,1.00,0.03,4
2017/04/11,367000,382460,1.04,1.06,1.02,1.06,0.06,5
2017/04/12,1163000,1333140,1.06,1.19,1.06,1.18,0.12,26
2017/04/13,1300000,1539240,1.18,1.26,1.13,1.13,-0.05,43
2017/04/14,1025000,1197010,1.15,1.21,1.15,1.18,0.05,27
2017/04/17,920000,1140100,1.20,1.29,1.18,1.24,0.06,36
2017/04/18,592000,731760,1.24,1.26,1.22,1.23,-0.01,21
2017/04/19,571000,667600,1.23,1.25,1.08,1.13,-0.10,28
2017/04/20,160000,177730,1.10,1.12,1.09,1.12,-0.01,8
2017/04/21,194000,210910,1.08,1.09,1.07,1.07,-0.05,11
2017/04/24,81000,87980,1.07,1.10,1.07,1.09,0.02,7
2017/04/25,281000,299310,1.07,1.07,1.05,1.05,-0.04,8
2017/04/26,223000,236470,1.08,1.08,1.06,1.07,0.02,11
2017/04/27,230000,244900,1.08,1.08,1.06,1.06,-0.01,3
2017/04/28,166000,172940,1.04,1.06,1.04,1.05,-0.01,7
2017/05/02,474000,521750,1.06,1.16,1.06,1.16,0.11,21
2017/05/03,907000,1102860,1.16,1.30,1.15,1.30,0.14,26
2017/05/04,564000,698850,1.27,1.27,1.21,1.23,-0.07,20
2017/05/05,292000,344910,1.20,1.20,1.17,1.18,-0.05,8
2017/05/08,322000,385530,1.20,1.22,1.17,1.19,0.01,12
2017/05/09,119000,141980,1.17,1.23,1.17,1.21,0.02,5
