Date,shares,TotalM,Open,High,Low,Close,Diff,Count
2015/04/07,178000,151300,0.85,0.85,0.85,0.85,-0.16,2
2015/04/08,180000,149500,0.83,0.87,0.83,0.87,0.02,3
2015/04/09,330000,314320,0.91,0.98,0.91,0.98,0.11,6
2015/04/10,616000,601460,0.95,1.02,0.93,1.02,0.04,10
2015/04/13,292000,261840,0.92,0.92,0.89,0.89,-0.13,4
2015/04/14,295000,272220,0.89,0.94,0.89,0.94,0.05,4
2015/04/15,1426000,1417990,0.95,1.05,0.94,1.03,0.09,23
2015/04/16,1316000,1284560,1.00,1.00,0.92,0.92,-0.11,26
2015/04/17,903000,862160,0.92,0.98,0.92,0.95,0.03,14
2015/04/20,598000,547760,0.93,0.93,0.91,0.91,-0.04,8
2015/04/21,1816000,1623230,0.86,0.95,0.86,0.91,0.00,16
2015/04/22,1765000,1429550,0.79,0.87,0.79,0.84,-0.07,35
2015/04/23,871000,717390,0.79,0.85,0.79,0.85,0.01,7
2015/04/24,578000,492770,0.86,0.90,0.85,0.90,0.05,6
2015/04/27,0,0,---,---,---,---,---,0
2015/04/28,0,0,---,---,---,---,---,0
2015/04/29,0,0,---,---,---,---,---,0
2015/04/30,70000,74250,1.02,1.07,0.99,0.99,-0.03,4
2015/05/04,90000,75800,0.88,0.88,0.83,0.87,-0.12,4
2015/05/05,300000,267840,0.83,0.90,0.83,0.90,0.03,4
2015/05/06,326000,286660,0.88,0.92,0.85,0.85,-0.05,5
2015/05/07,10000,8000,0.80,0.80,0.80,0.80,-0.05,1
2015/05/08,349000,289570,0.76,0.85,0.76,0.85,0.05,7
2015/05/11,309000,241530,0.78,0.79,0.77,0.77,-0.08,6
2015/05/12,163000,134930,0.77,0.83,0.77,0.83,0.06,2
2015/05/13,446000,294270,0.67,0.69,0.58,0.59,-0.24,9
2015/05/14,43000,23310,0.51,0.57,0.51,0.57,-0.02,4
2015/05/15,268000,147580,0.56,0.56,0.55,0.55,-0.02,4
2015/05/18,21000,9450,0.45,0.45,0.45,0.45,-0.10,2
2015/05/19,18000,6680,0.39,0.39,0.37,0.37,-0.08,2
2015/05/20,10000,3900,0.39,0.39,0.39,0.39,0.02,1
2015/05/21,0,0,---,---,---,---,---,0
2015/05/22,0,0,---,---,---,---,---,0
2015/05/25,20000,8100,0.41,0.41,0.40,0.40,-0.04,2
2015/05/26,30000,10000,0.32,0.36,0.32,0.36,-0.04,2
2015/05/27,1000,390,0.39,0.39,0.39,0.39,0.03,1
2015/05/28,7000,2300,0.33,0.33,0.32,0.33,-0.06,3
2015/05/29,11000,3350,0.31,0.31,0.30,0.30,-0.03,3
2015/06/01,29000,7640,0.26,0.30,0.26,0.28,-0.02,4
2015/06/02,1000,290,0.29,0.29,0.29,0.29,0.01,1
2015/06/03,0,0,---,---,---,---,---,0
2015/06/04,201000,104000,0.48,0.53,0.48,0.53,0.23,3
2015/06/05,243000,127250,0.25,0.72,0.25,0.60,0.07,7
2015/06/08,41000,21770,0.54,0.54,0.47,0.47,-0.13,3
2015/06/09,70000,33600,0.48,0.48,0.48,0.48,0.01,1
2015/06/10,199000,109450,0.55,0.55,0.55,0.55,0.07,1
2015/06/11,205000,98280,0.48,0.48,0.46,0.46,-0.09,3
2015/06/12,782000,464740,0.56,0.62,0.56,0.61,0.15,12
2015/06/15,1447000,933100,0.54,0.72,0.54,0.69,0.08,19
2015/06/16,1439000,847300,0.60,0.60,0.57,0.60,-0.09,16
2015/06/17,395000,187620,0.51,0.51,0.43,0.47,-0.13,8
2015/06/18,0,0,---,---,---,---,---,0
2015/06/22,9000,3060,0.34,0.34,0.34,0.34,-0.13,1
2015/06/23,0,0,---,---,---,---,---,0
